ID	DIC	FILLERS	
12611	70.7921	0.0000	
17891	67.5926	0.0000	
18011	66.2500	0.0000	
18061	81.2500	0.0000	
4111	77.7778	0.0000	
9951	68.9655	0.0000	
10071	74.0260	0.0000	
10091	74.0000	0.0000	
3640	76.6234	0.0000	
3690	76.6234	0.0000	
3720	78.2609	0.0000	
3990	72.9167	0.0000	
15431	69.6970	0.0000	
15461	62.5000	0.0000	
15521	71.1111	0.0000	
19831	69.6203	0.0000	
20051	73.9130	0.0000	
681	70.0535	0.0000	
981	61.1111	0.0000	
1881	85.7143	0.0000	
440	46.6667	0.0000	
7131	82.3529	0.0000	
20431	79.6992	0.0000	
20441	81.2749	0.0000	
12491	89.0244	0.0000	
17881	71.8750	0.0000	
4101	77.5194	0.0000	
4131	87.5000	0.0000	
4311	69.7674	0.0000	
4351	68.6567	0.0000	
1350	75.8621	0.0000	
1390	82.3529	0.0000	
15371	83.6066	0.0000	
15641	57.5758	0.0000	
19801	92.5926	0.0000	
20041	90.1639	0.0000	
20071	86.6667	0.0000	
20101	83.9286	0.0000	
20641	93.1034	0.0000	
641	70.0000	0.0000	
711	88.2353	0.0000	
841	82.3529	0.0000	
891	74.2138	0.0000	
5031	74.6269	0.0000	
1400	86.9822	0.0000	
2090	93.2692	0.0000	
2200	82.8125	0.0000	
7091	74.1935	0.0000	
2120	78.1250	0.0000	
2210	77.0270	0.0000	
6530	85.7143	0.0000	
7271	82.9876	0.0000	
6991	73.5294	0.0000	
7011	78.2946	0.0000	
7341	71.2766	0.0000	
7881	75.6554	0.0000	
12471	60.2941	0.0000	
12721	97.1429	0.0000	
12811	91.6667	0.0000	
7200	52.5000	0.0000	
18551	86.3636	0.0000	
17741	56.7568	0.0000	
17801	85.3659	0.0000	
7230	73.3333	0.0000	
17901	88.0000	0.0000	
18321	33.3333	0.0000	
18361	0.0000	0.0000	
18651	77.7778	0.0000	
18741	0.0000	0.0000	
18781	80.9524	0.0000	
3981	66.6667	0.0000	
9831	82.7586	0.0000	
15271	71.0744	0.0000	
15291	84.8485	0.0000	
15611	88.3721	0.0000	
15631	80.0000	0.0000	
15691	89.7436	0.0000	
15821	82.8431	0.0000	
16011	82.6087	0.0000	
6800	83.3333	0.0000	
16731	76.9231	0.0000	
17731	87.1795	0.0000	
19671	78.5714	0.0000	
19681	83.3333	0.0000	
19711	79.1667	0.0000	
7440	77.7778	0.0000	
7590	88.8889	0.0000	
19741	81.8182	0.0000	
7600	72.7273	0.0000	
7670	77.7778	0.0000	
19761	80.7692	0.0000	
19781	85.1852	0.0000	
19791	86.1538	0.0000	
7470	82.6531	0.0000	
7490	84.6154	0.0000	
611	82.0513	0.0000	
651	77.2727	0.0000	
110	84.2105	0.0000	
500	76.1905	0.0000	
741	55.5556	0.0000	
100	80.0000	0.0000	
1781	72.0930	0.0000	
490	8.6957	0.0000	
6921	65.8120	0.0000	
7041	75.6757	0.0000	
7051	64.4444	0.0000	
12451	74.0741	0.0000	
12631	82.6087	0.0000	
17651	95.7447	0.0000	
17701	97.7778	0.0000	
17721	84.2857	0.0000	
17821	81.9672	0.0000	
7130	76.1905	0.0000	
7250	75.0000	0.0000	
17831	84.2105	0.0000	
7080	89.6552	0.0000	
18051	87.6543	0.0000	
7120	91.4286	0.0000	
18371	87.6190	0.0000	
7210	84.2105	0.0000	
18431	89.6552	0.0000	
7220	93.7500	0.0000	
7240	85.9375	0.0000	
7260	94.7368	0.0000	
18831	85.7143	0.0000	
3941	96.1538	0.0000	
5051	83.9286	0.0000	
9811	83.3333	0.0000	
12951	77.7778	0.0000	
13251	68.7500	0.0000	
13271	85.4369	0.0000	
14071	79.3103	0.0000	
15261	74.3590	0.0000	
15401	84.2105	0.0000	
15251	73.0769	0.0000	
19621	91.1111	0.0000	
19841	83.3333	0.0000	
601	79.5455	0.0000	
951	80.2198	0.0000	
1541	78.5714	0.0000	
1551	68.1818	0.0000	
2451	80.4348	0.0000	
6901	73.8516	0.0000	
6931	70.0000	0.0000	
7021	83.3333	0.0000	
7701	80.0000	0.0000	
7771	83.3333	0.0000	
12361	61.7647	0.0000	
17621	77.4775	0.0000	
17661	83.1633	0.0000	
17671	72.9730	0.0000	
17771	91.3043	0.0000	
7290	91.6667	0.0000	
18991	86.5385	0.0000	
19021	90.3226	0.0000	
7330	100.0000	0.0000	
19041	90.4762	0.0000	
3701	85.5856	0.0000	
4031	93.2584	0.0000	
12201	87.2727	0.0000	
12501	100.0000	0.0000	
12511	74.0000	0.0000	
4860	97.1429	0.0000	
5160	89.0411	0.0000	
12621	94.1176	0.0000	
4980	94.7368	0.0000	
5020	76.9231	0.0000	
5150	50.0000	0.0000	
12851	85.1064	0.0000	
5620	100.0000	0.0000	
12961	86.3636	0.0000	
13581	85.3659	0.0000	
5730	81.0345	0.0000	
5860	84.3137	0.0000	
13821	96.8750	0.0000	
6380	83.0508	0.0000	
6400	88.8889	0.0000	
6410	83.9416	0.0000	
14241	100.0000	0.0000	
15311	96.8750	0.0000	
15331	85.9259	0.0000	
21061	77.7778	0.0000	
9781	74.0741	0.0000	
9851	20.0000	0.0000	
9861	73.2558	0.0000	
3630	90.9091	0.0000	
10081	97.9592	0.0000	
15211	83.8095	0.0000	
15301	83.8710	0.0000	
15411	89.8876	0.0000	
6360	85.7988	0.0000	
15591	96.1538	0.0000	
16871	82.6347	0.0000	
7090	76.3441	0.0000	
7100	69.5652	0.0000	
16921	91.2621	0.0000	
21071	77.7778	0.0000	
19591	79.3103	0.0000	
19651	72.7273	0.0000	
19721	89.1304	0.0000	
19811	85.3659	0.0000	
20011	82.8571	0.0000	
581	33.3333	0.0000	
661	69.5652	0.0000	
2741	80.0000	0.0000	
6801	81.0000	0.0000	
12311	70.8772	0.0000	
12591	79.2683	0.0000	
13111	76.7442	0.0000	
5350	69.2737	0.0000	
5360	83.0189	0.0000	
7810	78.2609	0.0000	
13151	76.0000	0.0000	
5340	73.9130	0.0000	
17611	85.3333	0.0000	
17711	75.0000	0.0000	
17751	84.7619	0.0000	
7640	94.4444	0.0000	
7650	88.2353	0.0000	
17941	91.2621	0.0000	
17991	83.5052	0.0000	
7660	73.0769	0.0000	
20611	82.3708	0.0000	
7700	75.3695	0.0000	
7710	84.2105	0.0000	
20631	87.1560	0.0000	
20701	80.0000	0.0000	
3601	78.6885	0.0000	
3781	72.9167	0.0000	
950	77.2727	0.0000	
6591	85.8491	0.0000	
2000	100.0000	0.0000	
6631	76.4706	0.0000	
9661	73.0769	0.0000	
9691	60.7735	0.0000	
3400	88.8889	0.0000	
3770	78.0142	0.0000	
3780	83.3333	0.0000	
9711	100.0000	0.0000	
10281	72.7273	0.0000	
10301	86.3636	0.0000	
10441	72.7273	0.0000	
15181	85.4430	0.0000	
15201	89.3333	0.0000	
6320	95.4545	0.0000	
6770	81.5385	0.0000	
7070	82.6923	0.0000	
16941	91.2621	0.0000	
17001	89.1892	0.0000	
17171	90.0826	0.0000	
6890	78.4615	0.0000	
6900	83.3333	0.0000	
6920	84.3049	0.0000	
17191	87.5000	0.0000	
17841	87.5000	0.0000	
18731	87.8261	0.0000	
19561	46.8354	0.0000	
19751	63.0769	0.0000	
551	83.8710	0.0000	
3041	89.4737	0.0000	
680	88.5714	0.0000	
3761	92.0000	0.0000	
1360	64.2857	0.0000	
1880	75.0000	0.0000	
4441	88.2353	0.0000	
1220	100.0000	0.0000	
4641	81.6092	0.0000	
4920	57.8947	0.0000	
4651	75.5556	0.0000	
3740	75.0000	0.0000	
4801	100.0000	0.0000	
5181	76.9231	0.0000	
7101	82.2222	0.0000	
7141	75.0000	0.0000	
2240	100.0000	0.0000	
12531	80.0000	0.0000	
12601	92.1875	0.0000	
18841	58.2278	0.0000	
6781	92.4242	0.0000	
10031	87.5000	0.0000	
10061	86.6667	0.0000	
10381	89.2857	0.0000	
12161	83.3333	0.0000	
12171	50.0000	0.0000	
5260	85.0000	0.0000	
12221	87.3239	0.0000	
12231	79.6296	0.0000	
4940	82.5397	0.0000	
12261	79.6703	0.0000	
4600	79.2453	0.0000	
4760	62.5000	0.0000	
5090	90.9091	0.0000	
5240	88.2353	0.0000	
5250	80.0000	0.0000	
5270	85.5556	0.0000	
5470	81.2785	0.0000	
12271	90.2439	0.0000	
12351	89.7059	0.0000	
12411	81.4516	0.0000	
12461	86.2903	0.0000	
12581	77.7778	0.0000	
12691	38.5965	0.0000	
5010	100.0000	0.0000	
5280	50.0000	0.0000	
5480	91.1765	0.0000	
5810	81.0345	0.0000	
12711	87.5000	0.0000	
12751	83.3333	0.0000	
12891	51.6129	0.0000	
5120	90.0000	0.0000	
5130	76.4706	0.0000	
13201	60.8696	0.0000	
13321	80.0000	0.0000	
13591	81.9672	0.0000	
17501	66.8675	0.0000	
3371	79.8077	0.0000	
3411	82.2222	0.0000	
1990	85.3333	0.0000	
3451	80.0000	0.0000	
1460	65.0000	0.0000	
9641	76.1905	0.0000	
15131	70.1031	0.0000	
15151	81.8182	0.0000	
15161	75.0000	0.0000	
6270	88.0000	0.0000	
15191	76.0000	0.0000	
6300	77.1084	0.0000	
19481	82.7586	0.0000	
19731	71.4286	0.0000	
21851	96.7742	0.0000	
7900	81.6667	0.0000	
541	83.3333	0.0000	
751	55.0000	0.0000	
6681	78.0488	0.0000	
6721	60.4651	0.0000	
6751	75.0000	0.0000	
6771	66.6667	0.0000	
12071	58.8235	0.0000	
12181	30.7692	0.0000	
12701	92.8571	0.0000	
17481	82.1429	0.0000	
3311	83.1461	0.0000	
3321	82.1918	0.0000	
3991	84.8485	0.0000	
4211	71.7949	0.0000	
4411	89.4737	0.0000	
4471	69.1589	0.0000	
4661	82.3529	0.0000	
4831	86.4198	0.0000	
4861	80.1653	0.0000	
4871	82.6087	0.0000	
4901	81.2500	0.0000	
4911	100.0000	0.0000	
5681	21.4286	0.0000	
5721	76.3158	0.0000	
1610	76.7932	0.0000	
5861	84.7826	0.0000	
9551	84.5238	0.0000	
10311	96.4912	0.0000	
10361	76.4706	0.0000	
15091	78.3784	0.0000	
19431	80.0000	0.0000	
19451	88.8889	0.0000	
19491	96.7213	0.0000	
19501	97.2222	0.0000	
19521	88.8889	0.0000	
19531	80.0000	0.0000	
19541	78.5714	0.0000	
7400	97.5000	0.0000	
19551	91.6667	0.0000	
19581	88.4615	0.0000	
7520	100.0000	0.0000	
7530	88.2353	0.0000	
20001	82.8571	0.0000	
20511	90.9091	0.0000	
7690	100.0000	0.0000	
20691	82.3529	0.0000	
531	90.0000	0.0000	
761	55.0000	0.0000	
6441	81.4815	0.0000	
8571	72.0000	0.0000	
8641	80.5556	0.0000	
8751	81.4815	0.0000	
8871	71.1538	0.0000	
9491	72.3404	0.0000	
9921	60.0000	0.0000	
10161	90.0000	0.0000	
10191	79.4118	0.0000	
10201	66.6667	0.0000	
10211	70.0000	0.0000	
10221	80.0000	0.0000	
10241	50.0000	0.0000	
10771	50.0000	0.0000	
10801	74.2857	0.0000	
10871	66.6667	0.0000	
11121	75.0000	0.0000	
11161	84.6154	0.0000	
11771	76.1194	0.0000	
21841	76.6667	0.0000	
22041	69.3878	0.0000	
22151	68.5714	0.0000	
12061	33.3333	0.0000	
12091	60.6061	0.0000	
12101	67.8571	0.0000	
12111	75.5556	0.0000	
12401	70.7865	0.0000	
13011	78.0488	0.0000	
14301	71.8750	0.0000	
14671	68.0000	0.0000	
14711	83.3333	0.0000	
17471	60.9756	0.0000	
3231	79.4521	0.0000	
9531	85.8974	0.0000	
9761	70.0000	0.0000	
15021	80.0000	0.0000	
15031	77.7778	0.0000	
15051	53.6585	0.0000	
6220	84.3750	0.0000	
6230	92.3077	0.0000	
6240	86.3636	0.0000	
6430	90.4762	0.0000	
15341	82.7586	0.0000	
6450	84.3750	0.0000	
15381	81.2500	0.0000	
15471	81.2500	0.0000	
15481	80.7143	0.0000	
6370	84.1727	0.0000	
6390	86.7403	0.0000	
16461	38.8889	0.0000	
19411	81.6568	0.0000	
19881	82.4324	0.0000	
7480	71.8919	0.0000	
19901	75.4011	0.0000	
19931	82.3529	0.0000	
20381	82.9787	0.0000	
521	73.5632	0.0000	
591	82.8125	0.0000	
901	78.5714	0.0000	
1571	67.7966	0.0000	
2341	72.7273	0.0000	
4331	69.2308	0.0000	
6331	89.3617	0.0000	
6341	82.6087	0.0000	
6481	100.0000	0.0000	
6661	86.0465	0.0000	
12041	83.0000	0.0000	
12081	68.0000	0.0000	
12121	80.0000	0.0000	
12191	95.9184	0.0000	
17361	37.0370	0.0000	
17421	37.5000	0.0000	
17441	100.0000	0.0000	
3221	77.5194	0.0000	
3421	87.9310	0.0000	
1450	77.7778	0.0000	
3441	75.2809	0.0000	
1240	77.6860	0.0000	
4011	77.2152	0.0000	
1280	71.0744	0.0000	
4141	71.5328	0.0000	
1200	85.4545	0.0000	
1250	72.5806	0.0000	
4381	78.6885	0.0000	
4541	62.2222	0.0000	
1260	79.7101	0.0000	
4611	82.2464	0.0000	
1270	89.7959	0.0000	
1300	79.5699	0.0000	
1700	85.7143	0.0000	
4631	80.0000	0.0000	
5171	85.1064	0.0000	
5231	79.0614	0.0000	
1490	79.7872	0.0000	
1500	73.7968	0.0000	
1580	84.0580	0.0000	
1680	78.3784	0.0000	
1860	75.2809	0.0000	
5491	83.5735	0.0000	
1570	81.0811	0.0000	
1780	76.5957	0.0000	
5551	76.4151	0.0000	
1710	71.9101	0.0000	
5561	80.2198	0.0000	
1770	92.3077	0.0000	
6141	79.6610	0.0000	
6511	78.4810	0.0000	
7061	71.1864	0.0000	
8331	78.4091	0.0000	
12971	88.0282	0.0000	
9501	75.6410	0.0000	
9721	86.3636	0.0000	
3530	83.3333	0.0000	
3580	63.6364	0.0000	
14991	62.0690	0.0000	
15141	88.0000	0.0000	
15281	78.7879	0.0000	
15711	89.1892	0.0000	
15861	82.7586	0.0000	
16301	87.5000	0.0000	
6750	83.3333	0.0000	
19371	69.7917	0.0000	
19391	71.6418	0.0000	
511	83.8235	0.0000	
571	77.5510	0.0000	
2421	80.5556	0.0000	
6261	91.3043	0.0000	
12031	74.4186	0.0000	
13001	95.8333	0.0000	
18151	75.0000	0.0000	
18241	90.3226	0.0000	
19321	75.4098	0.0000	
19381	67.7419	0.0000	
7410	88.5714	0.0000	
17351	82.2581	0.0000	
17811	70.5882	0.0000	
20771	80.7292	0.0000	
3191	80.4878	0.0000	
9401	35.7143	0.0000	
9631	71.4286	0.0000	
9771	88.4615	0.0000	
9791	84.2105	0.0000	
3900	83.3333	0.0000	
14941	81.4607	0.0000	
15061	82.6625	0.0000	
15071	79.4014	0.0000	
15081	75.1748	0.0000	
19361	69.2308	0.0000	
461	81.2500	0.0000	
491	83.3333	0.0000	
781	57.1429	0.0000	
6211	73.9130	0.0000	
6601	80.9524	0.0000	
6641	68.8889	0.0000	
7001	79.3103	0.0000	
2060	64.7059	0.0000	
2260	81.8182	0.0000	
7421	84.4828	0.0000	
2280	74.6154	0.0000	
7741	84.4444	0.0000	
8841	0.0000	0.0000	
13491	69.2308	0.0000	
13691	75.0000	0.0000	
14001	73.6842	0.0000	
16701	77.3438	0.0000	
7150	52.4272	0.0000	
17121	79.8246	0.0000	
7340	80.0000	0.0000	
17681	71.4286	0.0000	
19231	76.6990	0.0000	
19301	67.8571	0.0000	
12011	69.9301	0.0000	
12051	75.0000	0.0000	
13351	91.2281	0.0000	
17341	72.7273	0.0000	
2921	96.0000	0.0000	
3271	75.0000	0.0000	
9351	83.3333	0.0000	
9361	75.0000	0.0000	
9391	80.0000	0.0000	
9441	72.7273	0.0000	
9451	75.0000	0.0000	
14881	78.8732	0.0000	
14891	75.8621	0.0000	
14901	75.0000	0.0000	
6160	70.0000	0.0000	
15241	84.4037	0.0000	
19211	80.4511	0.0000	
19291	74.1996	0.0000	
7350	74.6032	0.0000	
421	87.6404	0.0000	
791	54.5455	0.0000	
2781	84.6154	0.0000	
690	80.0000	0.0000	
720	78.6667	0.0000	
850	85.7143	0.0000	
920	85.5072	0.0000	
930	86.8182	0.0000	
3101	78.3133	0.0000	
3151	81.8182	0.0000	
8291	92.8571	0.0000	
8391	84.2105	0.0000	
3670	55.5556	0.0000	
6051	81.7308	0.0000	
6111	71.4286	0.0000	
6491	70.2703	0.0000	
11981	71.7949	0.0000	
12001	75.0000	0.0000	
12281	90.9091	0.0000	
12881	72.9730	0.0000	
12911	72.0930	0.0000	
13101	65.2778	0.0000	
13211	75.0000	0.0000	
17321	37.5000	0.0000	
2631	68.0723	0.0000	
11941	36.4238	0.0000	
11951	75.0000	0.0000	
9281	67.7966	0.0000	
9381	80.7692	0.0000	
9731	63.2653	0.0000	
9821	90.0000	0.0000	
14851	87.5000	0.0000	
15121	91.4894	0.0000	
6280	88.2353	0.0000	
6290	80.5556	0.0000	
15171	72.7273	0.0000	
19201	81.6514	0.0000	
19221	91.3978	0.0000	
7360	83.0769	0.0000	
7380	87.9227	0.0000	
7390	81.9277	0.0000	
7420	81.9277	0.0000	
7450	100.0000	0.0000	
19311	90.8257	0.0000	
19331	91.6667	0.0000	
19341	90.4762	0.0000	
19351	86.9565	0.0000	
19421	96.1538	0.0000	
19471	88.0952	0.0000	
19861	86.6337	0.0000	
7460	97.2222	0.0000	
381	80.9524	0.0000	
831	54.5455	0.0000	
1001	75.8621	0.0000	
3571	42.8571	0.0000	
3621	50.0000	0.0000	
7251	55.5556	0.0000	
5961	82.7160	0.0000	
5981	82.1053	0.0000	
1890	83.1461	0.0000	
6061	83.0189	0.0000	
6101	80.9689	0.0000	
6311	86.7596	0.0000	
6321	88.2114	0.0000	
7071	86.5854	0.0000	
7191	90.7216	0.0000	
7221	85.3659	0.0000	
7411	87.3874	0.0000	
8271	92.6573	0.0000	
11971	90.0000	0.0000	
17291	75.6098	0.0000	
17311	50.0000	0.0000	
17331	0.0000	0.0000	
17431	100.0000	0.0000	
17451	75.0000	0.0000	
17531	100.0000	0.0000	
17551	86.6667	0.0000	
17571	88.4058	0.0000	
17641	93.7500	0.0000	
17781	50.0000	0.0000	
17791	75.0000	0.0000	
7060	57.1429	0.0000	
17951	100.0000	0.0000	
18311	40.0000	0.0000	
2381	86.1953	0.0000	
4171	90.2439	0.0000	
1330	87.5000	0.0000	
1440	100.0000	0.0000	
1510	88.8889	0.0000	
1650	80.0000	0.0000	
1900	71.4286	0.0000	
4261	96.2963	0.0000	
1320	84.0000	0.0000	
4271	86.6667	0.0000	
1150	82.8125	0.0000	
1730	66.6667	0.0000	
1920	75.8621	0.0000	
4080	81.6514	0.0000	
4321	66.3551	0.0000	
1160	66.6667	0.0000	
4681	91.3043	0.0000	
1310	88.0000	0.0000	
1560	85.9649	0.0000	
4701	77.7778	0.0000	
4961	83.7838	0.0000	
5011	80.0000	0.0000	
5521	87.5000	0.0000	
5771	80.0000	0.0000	
5791	85.7143	0.0000	
5901	90.9091	0.0000	
6011	82.6087	0.0000	
6191	84.2105	0.0000	
6371	83.7838	0.0000	
7791	90.0000	0.0000	
2480	100.0000	0.0000	
8021	88.8889	0.0000	
8521	73.9130	0.0000	
8611	83.7209	0.0000	
9251	82.8283	0.0000	
9271	79.3478	0.0000	
14741	84.3882	0.0000	
14801	94.1748	0.0000	
14841	87.5912	0.0000	
15321	85.3659	0.0000	
15601	77.7778	0.0000	
16841	92.5926	0.0000	
19171	56.5217	0.0000	
291	81.4433	0.0000	
341	80.3738	0.0000	
30	71.4286	0.0000	
40	70.2970	0.0000	
431	84.6154	0.0000	
441	71.1864	0.0000	
801	54.5455	0.0000	
1051	95.3488	0.0000	
3691	83.3333	0.0000	
7381	79.7619	0.0000	
5951	88.0000	0.0000	
6151	87.8788	0.0000	
11911	75.0000	0.0000	
17231	93.3333	0.0000	
17261	84.6154	0.0000	
17271	0.0000	0.0000	
17301	88.8889	0.0000	
17461	100.0000	0.0000	
17491	84.6154	0.0000	
17591	66.6667	0.0000	
2171	80.4878	0.0000	
2691	72.5888	0.0000	
800	67.4847	0.0000	
2711	79.0323	0.0000	
2771	74.4444	0.0000	
9211	79.0698	0.0000	
9481	81.9277	0.0000	
9541	66.2252	0.0000	
9681	81.2500	0.0000	
4250	84.8485	0.0000	
9701	75.5102	0.0000	
3450	72.0930	0.0000	
9881	77.2277	0.0000	
9901	71.1864	0.0000	
10981	79.9043	0.0000	
4750	74.6667	0.0000	
11171	58.3333	0.0000	
11231	88.3721	0.0000	
11281	80.1587	0.0000	
12641	72.6087	0.0000	
14681	80.0000	0.0000	
19081	75.3247	0.0000	
20141	41.8605	0.0000	
20201	84.1004	0.0000	
20351	80.0000	0.0000	
7610	55.5556	0.0000	
7620	68.7500	0.0000	
7680	60.0000	0.0000	
20521	77.7778	0.0000	
281	68.0851	0.0000	
941	76.6234	0.0000	
971	71.2121	0.0000	
2141	59.2593	0.0000	
4851	80.0000	0.0000	
8111	63.1579	0.0000	
8131	69.6970	0.0000	
5931	74.5875	0.0000	
6121	61.5385	0.0000	
1940	87.5000	0.0000	
7031	77.7778	0.0000	
8261	84.1270	0.0000	
2630	76.4706	0.0000	
2650	78.0000	0.0000	
8401	91.3043	0.0000	
11901	86.3636	0.0000	
14021	66.6667	0.0000	
14421	100.0000	0.0000	
17211	74.4681	0.0000	
17241	80.5556	0.0000	
17251	30.4348	0.0000	
7050	76.9231	0.0000	
17281	81.6667	0.0000	
17411	86.1702	0.0000	
17541	83.3333	0.0000	
6990	81.8182	0.0000	
7000	84.6154	0.0000	
17601	80.3797	0.0000	
17861	73.4615	0.0000	
17911	79.8122	0.0000	
18021	77.3913	0.0000	
18041	77.6923	0.0000	
18081	87.3418	0.0000	
18281	70.5882	0.0000	
7190	94.4444	0.0000	
18291	72.5490	0.0000	
2051	76.1905	0.0000	
2281	75.6410	0.0000	
1810	70.5357	0.0000	
2180	74.0260	0.0000	
2961	87.7551	0.0000	
1820	74.7253	0.0000	
3211	75.8621	0.0000	
3301	83.4862	0.0000	
1830	83.0357	0.0000	
3741	74.5902	0.0000	
1760	80.4878	0.0000	
1790	80.4878	0.0000	
4041	86.2069	0.0000	
4051	80.0000	0.0000	
1800	63.8889	0.0000	
4091	76.4706	0.0000	
4391	83.3333	0.0000	
4421	74.4681	0.0000	
4981	82.5301	0.0000	
5071	75.4545	0.0000	
1840	83.0189	0.0000	
5851	62.5000	0.0000	
1960	58.3333	0.0000	
6201	78.9474	0.0000	
1850	88.4615	0.0000	
1930	100.0000	0.0000	
1950	0.0000	0.0000	
6381	80.0000	0.0000	
2150	88.0000	0.0000	
9081	73.7288	0.0000	
9291	57.1429	0.0000	
3120	57.7465	0.0000	
3170	81.0811	0.0000	
3180	90.0000	0.0000	
3190	92.0000	0.0000	
3210	89.4737	0.0000	
9331	82.8571	0.0000	
3290	54.1667	0.0000	
3350	79.3478	0.0000	
3440	66.6667	0.0000	
9371	81.4286	0.0000	
3700	63.2911	0.0000	
9561	67.3684	0.0000	
9611	63.8889	0.0000	
9671	41.6667	0.0000	
3260	73.0769	0.0000	
3360	70.0000	0.0000	
9741	61.5385	0.0000	
3370	89.5522	0.0000	
3390	70.0000	0.0000	
3410	76.6667	0.0000	
3420	83.3333	0.0000	
3430	100.0000	0.0000	
3470	50.0000	0.0000	
9841	45.7143	0.0000	
3520	71.4286	0.0000	
3620	77.1300	0.0000	
9911	72.3214	0.0000	
3600	73.0769	0.0000	
3610	93.3333	0.0000	
9981	66.6667	0.0000	
3730	67.1642	0.0000	
3750	79.5455	0.0000	
9991	82.6087	0.0000	
10171	92.3077	0.0000	
10431	78.4615	0.0000	
3810	78.7456	0.0000	
3830	84.6154	0.0000	
10591	87.0968	0.0000	
10611	83.3333	0.0000	
14651	78.2609	0.0000	
14661	85.7143	0.0000	
14701	72.9167	0.0000	
14811	77.2727	0.0000	
14821	100.0000	0.0000	
14831	30.0000	0.0000	
19071	70.2703	0.0000	
19121	72.4138	0.0000	
19701	90.4762	0.0000	
19771	74.5763	0.0000	
20731	75.0000	0.0000	
21101	69.5652	0.0000	
7870	83.3333	0.0000	
271	81.8182	0.0000	
361	76.1905	0.0000	
401	87.5000	0.0000	
821	54.5455	0.0000	
1251	33.3333	0.0000	
830	66.6667	0.0000	
1590	75.0000	0.0000	
3501	60.0000	0.0000	
870	66.6667	0.0000	
5641	66.6667	0.0000	
9871	66.6667	0.0000	
5970	88.8889	0.0000	
11211	66.6667	0.0000	
12991	78.9474	0.0000	
13411	83.3333	0.0000	
13761	80.0000	0.0000	
13781	80.0000	0.0000	
14481	66.6667	0.0000	
5921	78.7958	0.0000	
6131	81.1321	0.0000	
11881	71.1610	0.0000	
11891	63.8298	0.0000	
12651	62.4490	0.0000	
5070	73.0159	0.0000	
5410	67.6768	0.0000	
5540	89.4737	0.0000	
12831	65.6000	0.0000	
5200	69.7479	0.0000	
5220	81.5068	0.0000	
13171	63.4615	0.0000	
5210	76.0000	0.0000	
5230	61.5385	0.0000	
5910	73.3333	0.0000	
5920	54.3478	0.0000	
17161	79.1667	0.0000	
2041	72.5000	0.0000	
2431	90.6250	0.0000	
2761	75.0000	0.0000	
2821	68.0000	0.0000	
3121	73.4375	0.0000	
3521	77.4194	0.0000	
3591	83.3333	0.0000	
3651	85.7143	0.0000	
3661	40.0000	0.0000	
3751	70.5128	0.0000	
3771	83.7838	0.0000	
960	80.0000	0.0000	
2080	70.4545	0.0000	
3821	85.7143	0.0000	
4121	78.4483	0.0000	
4501	71.7391	0.0000	
5631	75.0000	0.0000	
6361	72.9167	0.0000	
6611	73.5294	0.0000	
9061	77.1429	0.0000	
9101	85.7143	0.0000	
2940	63.1579	0.0000	
2960	93.7500	0.0000	
14631	66.0714	0.0000	
16741	90.0000	0.0000	
18981	95.1220	0.0000	
19871	78.4314	0.0000	
7500	68.0723	0.0000	
7540	80.0000	0.0000	
7550	65.2174	0.0000	
20031	73.8220	0.0000	
7570	100.0000	0.0000	
20421	58.6207	0.0000	
241	84.8485	0.0000	
411	71.7949	0.0000	
60	80.0000	0.0000	
70	75.0000	0.0000	
80	71.4286	0.0000	
861	54.5455	0.0000	
6620	100.0000	0.0000	
15851	78.9474	0.0000	
5781	59.0909	0.0000	
9651	59.0909	0.0000	
13031	59.0909	0.0000	
15571	58.4615	0.0000	
16911	59.0909	0.0000	
18141	59.0909	0.0000	
19031	59.0909	0.0000	
20711	59.0909	0.0000	
11851	83.3333	0.0000	
17111	75.4098	0.0000	
17141	75.0000	0.0000	
17631	80.0000	0.0000	
17851	70.5882	0.0000	
2021	73.3333	0.0000	
9021	70.1754	0.0000	
9041	70.7317	0.0000	
3220	50.0000	0.0000	
3380	68.6275	0.0000	
9621	83.6735	0.0000	
13661	73.2323	0.0000	
14501	67.9104	0.0000	
18961	57.4468	0.0000	
19141	81.6993	0.0000	
231	77.7778	0.0000	
501	67.8571	0.0000	
771	57.1429	0.0000	
5751	33.3333	0.0000	
11801	82.8947	0.0000	
11811	100.0000	0.0000	
4230	88.0000	0.0000	
11821	76.5217	0.0000	
4710	64.2857	0.0000	
12211	82.1918	0.0000	
5180	100.0000	0.0000	
5610	89.4737	0.0000	
12661	83.3333	0.0000	
17031	64.2857	0.0000	
17061	63.0769	0.0000	
6870	37.6106	0.0000	
2011	75.0000	0.0000	
8981	70.0000	0.0000	
9141	89.6552	0.0000	
9431	80.0000	0.0000	
14491	82.0000	0.0000	
14611	100.0000	0.0000	
14691	79.8817	0.0000	
6050	76.8293	0.0000	
6130	82.8571	0.0000	
6150	78.0000	0.0000	
14981	83.6735	0.0000	
6190	83.1325	0.0000	
15011	84.1270	0.0000	
6610	94.1176	0.0000	
15361	95.6522	0.0000	
18941	80.7692	0.0000	
221	76.5625	0.0000	
331	63.8298	0.0000	
471	90.9091	0.0000	
1801	87.0968	0.0000	
2101	82.3529	0.0000	
740	88.8889	0.0000	
3681	92.0000	0.0000	
5741	90.9091	0.0000	
5911	87.8505	0.0000	
